unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source
247739,line,20923,22217,1053,熊孺登,熊孺登,正月十五日,Ethan-do0707/tang_poetry,3,7,紫姑神下月苍苍,紫姑神下月苍苍,7,紫姑神,leishu_3gram
247767,line,20930,22224,1053,熊孺登,熊孺登,祗役遇风谢湘中春色,Ethan-do0707/tang_poetry,3,7,比来天地一闲人,比来天地一闲人,7,天地一,leishu_3gram
247816,line,20942,22236,298,李涉,李涉,怀古,Ethan-do0707/tang_poetry,0,5,尼父未适鲁,尼父未适鲁,5,尼父未,leishu_3gram
247846,line,20944,22238,298,李涉,李涉,题清溪鬼谷先生旧居,Ethan-do0707/tang_poetry,6,5,二子才不同,二子才不同,5,二子才,leishu_3gram
247898,line,20948,22242,298,李涉,李涉,寄荆娘写真,Ethan-do0707/tang_poetry,4,5,章台玉颜年十六,章台玉颜年十六,7,年十六,leishu_3gram
247926,line,20948,22242,298,李涉,李涉,寄荆娘写真,Ethan-do0707/tang_poetry,32,5,经年不得一封书,经年不得一封书,7,年不得,leishu_3gram
247930,line,20948,22242,298,李涉,李涉,寄荆娘写真,Ethan-do0707/tang_poetry,36,5,征帆三千里,征帆三千里,5,三千里,leishu_3gram
247938,line,20948,22242,298,李涉,李涉,寄荆娘写真,Ethan-do0707/tang_poetry,44,5,如今憔悴不相似,如今憔悴不相似,7,不相似,leishu_3gram
247986,line,20950,22244,298,李涉,李涉,六叹（本六首，今存三首）,Ethan-do0707/tang_poetry,28,5,丁年奉使白头归,丁年奉使白头归,7,丁年奉,leishu_3gram
247994,line,20951,22245,298,李涉,李涉,春山三朅来,Ethan-do0707/tang_poetry,6,7,我今无事亦如此,我今无事亦如此,7,亦如此,leishu_3gram
248014,line,20951,22245,298,李涉,李涉,春山三朅来,Ethan-do0707/tang_poetry,26,7,野客住山三十载,野客住山三十载,7,山三十,leishu_3gram
248028,line,20953,22247,298,李涉,李涉,醉中赠崔膺,Ethan-do0707/tang_poetry,0,7,与君兄弟匡岭故,与君兄弟匡岭故,7,君兄弟,leishu_3gram
248042,line,20953,22247,298,李涉,李涉,醉中赠崔膺,Ethan-do0707/tang_poetry,14,7,扬州歌酒不可追,扬州歌酒不可追,7,酒不可,leishu_3gram
248057,line,20954,22248,298,李涉,李涉,岳阳别张祜,Ethan-do0707/tang_poetry,5,7,死灰不望光阴借,死灰不望光阴借,7,死灰不,leishu_3gram
248082,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,4,5,安期先生不可见,安期先生不可见,7,安期先,leishu_3gram
248087,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,9,5,夜宿朝游常不足,夜宿朝游常不足,7,常不足,leishu_3gram
248100,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,22,5,偶与嵩山道士期,偶与嵩山道士期,7,山道士,leishu_3gram
248108,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,30,5,汉家天子不东游,汉家天子不东游,7,天子不,leishu_3gram
248110,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,32,5,洛滨老翁年八十,洛滨老翁年八十,7,年八十,leishu_3gram
248114,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,36,5,当时天下无甲兵,当时天下无甲兵,7,天下无,leishu_3gram
248128,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,50,5,南山四皓不敢语,南山四皓不敢语,7,南山四,leishu_3gram
248129,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,51,5,渭上钓人何足云,渭上钓人何足云,7,何足云,leishu_3gram
248130,line,20955,22249,298,李涉,李涉,寄河阳从事杨潜,Ethan-do0707/tang_poetry,52,5,君不见昔时槐柳八百里,君不见昔时槐柳八百里,10,八百里,leishu_3gram
248135,line,20956,22250,298,李涉,李涉,重登滕王阁,Ethan-do0707/tang_poetry,1,7,二十年前向此游,二十年前向此游,7,二十年,leishu_3gram
248173,line,20962,22256,298,李涉,李涉,京口送朱昼之淮南（一作寄赠妓人）,Ethan-do0707/tang_poetry,3,7,为传风水渡江难,为传风水渡江难,7,水渡江,leishu_3gram
248241,line,20979,22273,298,李涉,李涉,看射柳枝,Ethan-do0707/tang_poetry,3,7,百步穿杨逐箭空,百步穿杨逐箭空,7,百步穿,leishu_3gram
248271,line,20986,22280,298,李涉,李涉,中秋夜君山台望月,Ethan-do0707/tang_poetry,1,7,诗酒同游四十年,诗酒同游四十年,7,四十年,leishu_3gram
248301,line,20992,22286,298,李涉,李涉,遇湖州妓宋态宜二首,Ethan-do0707/tang_poetry,7,7,不见嫦娥二十年,不见嫦娥二十年,7,二十年,leishu_3gram
248322,line,20997,22291,298,李涉,李涉,题连云堡,Ethan-do0707/tang_poetry,0,7,由来天地有关扃,由来天地有关扃,7,天地有,leishu_3gram
248353,line,21003,22297,298,李涉,李涉,秋夜题夷陵水馆,Ethan-do0707/tang_poetry,3,7,山影沉沉水不流,山影沉沉水不流,7,水不流,leishu_3gram
248452,line,21027,22321,298,李涉,李涉,题五松驿,Ethan-do0707/tang_poetry,2,7,人生不得如松树,人生不得如松树,7,生不得,leishu_3gram
248480,line,21032,22326,298,李涉,李涉,题白鹿兰若,Ethan-do0707/tang_poetry,2,7,满城车马皆知有,满城车马皆知有,7,皆知有,leishu_3gram
248506,line,21039,22333,298,李涉,李涉,题宣化寺道光上人居,Ethan-do0707/tang_poetry,0,7,二十年前不系身,二十年前不系身,7,二十年,leishu_3gram
248522,line,21043,22337,298,李涉,李涉,失题,Ethan-do0707/tang_poetry,0,7,华表千年一鹤归,华表千年一鹤归,7,千年一,leishu_3gram
248585,line,21054,22348,1054,陆畅,陆畅,扇,Ethan-do0707/tang_poetry,3,7,不可通宵在月中,不可通宵在月中,7,不可通,leishu_3gram
248592,line,21056,22350,1054,陆畅,陆畅,成都赠别席夔,Ethan-do0707/tang_poetry,2,7,三千里外情人别,三千里外情人别,7,三千里,leishu_3gram
248606,line,21060,22354,1054,陆畅,陆畅,长安新晴,Ethan-do0707/tang_poetry,0,7,九重深浅人不知,九重深浅人不知,7,人不知,leishu_3gram
248614,line,21062,22356,1054,陆畅,陆畅,题悟公禅堂,Ethan-do0707/tang_poetry,0,7,临坛付法十三春,临坛付法十三春,7,法十三,leishu_3gram
248684,line,21078,22372,1054,陆畅,陆畅,蔷薇花,Ethan-do0707/tang_poetry,2,7,莫引美人来架下,莫引美人来架下,7,引美人,leishu_3gram
248719,line,21084,22378,1056,吴武陵,吴武陵,贡院楼北新栽小松,Ethan-do0707/tang_poetry,10,5,时回日月照,时回日月照,5,日月照,leishu_3gram
248731,line,21087,22381,1057,韦处厚,韦处厚,盛山十二诗。流杯渠,Ethan-do0707/tang_poetry,2,5,将来山太守,将来山太守,5,山太守,leishu_3gram
248779,line,21098,22392,1058,杨敬之,杨敬之,客思吟,Ethan-do0707/tang_poetry,6,5,乡人不可语,乡人不可语,5,人不可,leishu_3gram
248780,line,21098,22392,1058,杨敬之,杨敬之,客思吟,Ethan-do0707/tang_poetry,7,5,独念畏人知,独念畏人知,5,畏人知,leishu_3gram
248783,line,21099,22393,1058,杨敬之,杨敬之,赠项斯,Ethan-do0707/tang_poetry,2,7,平生不解藏人善,平生不解藏人善,7,平生不,leishu_3gram
248833,line,21105,22399,1060,张又新,张又新,赠广陵妓,Ethan-do0707/tang_poetry,0,7,云雨分飞二十年,云雨分飞二十年,7,二十年,leishu_3gram
248901,line,21120,22414,1061,封敖,封敖,题西隐寺,Ethan-do0707/tang_poetry,0,7,三年未到九华山,三年未到九华山,7,三年未,leishu_3gram
248908,line,21120,22414,1061,封敖,封敖,题西隐寺,Ethan-do0707/tang_poetry,7,7,已弢名利不相关,已弢名利不相关,7,名利不,leishu_3gram
248980,line,21123,22417,270,李廓,李廓,长安少年行,Ethan-do0707/tang_poetry,55,5,平生不负身,平生不负身,5,平生不,leishu_3gram
249052,line,21129,22423,270,李廓,李廓,赠商山东于岭僧,Ethan-do0707/tang_poetry,3,7,人是人非不欲闻,人是人非不欲闻,7,是人非,leishu_3gram
249079,line,21131,22425,1063,李绅,李绅,南梁行,Ethan-do0707/tang_poetry,18,7,乔木幽谿上下同,乔木幽谿上下同,7,上下同,leishu_3gram
249134,line,21132,22426,1063,李绅,李绅,趋翰苑遭诬构四十六韵,Ethan-do0707/tang_poetry,37,5,尧门信未孚,尧门信未孚,5,信未孚,leishu_3gram
249158,line,21132,22426,1063,李绅,李绅,趋翰苑遭诬构四十六韵,Ethan-do0707/tang_poetry,61,5,来经六月徂,来经六月徂,5,六月徂,leishu_3gram
249248,line,21137,22431,1063,李绅,李绅,过荆门,Ethan-do0707/tang_poetry,27,7,谁祭山头望夫石,谁祭山头望夫石,7,望夫石,leishu_3gram
249295,line,21139,22433,1063,李绅,李绅,逾岭峤止荒陬抵高要,Ethan-do0707/tang_poetry,18,7,岭上泉分南北流,岭上泉分南北流,7,分南北,leishu_3gram
249494,line,21148,22442,1063,李绅,李绅,闻里谣效古歌,Ethan-do0707/tang_poetry,21,5,莫令太守驰朱轓,莫令太守驰朱轓,7,令太守,leishu_3gram
249499,line,21148,22442,1063,李绅,李绅,闻里谣效古歌,Ethan-do0707/tang_poetry,28,5,重选贤良恤孤寡,重选贤良恤孤寡,7,恤孤寡,leishu_3gram
249506,line,21149,22443,1063,李绅,李绅,转寿春守太和庚戌岁二月祗命寿阳时替裴…诗人之末云,Ethan-do0707/tang_poetry,2,7,那遇八公生羽翼,那遇八公生羽翼,7,生羽翼,leishu_3gram
249534,line,21151,22445,1063,李绅,李绅,寿阳罢郡日有诗十首与追怀…物。肥河维舟阻冻祗待敕命,Ethan-do0707/tang_poetry,14,7,珍重八公山下叟,珍重八公山下叟,7,八公山,leishu_3gram
249544,line,21153,22447,1063,李绅,李绅,寿阳罢郡日有诗十首…不殊今编于后兼纪瑞物。虎不食人,Ethan-do0707/tang_poetry,0,7,南山白额同驯扰,南山白额同驯扰,7,南山白,leishu_3gram
249604,line,21160,22454,1063,李绅,李绅,忆至巩县河宿待家累追怀,Ethan-do0707/tang_poetry,4,7,闺信坐迟青玉案,闺信坐迟青玉案,7,青玉案,leishu_3gram
249701,line,21167,22461,1063,李绅,李绅,过梅里七首家于无锡四十载今敝庐数堵…于后。上家山,Ethan-do0707/tang_poetry,28,7,青山不可上,青山不可上,5,山不可,leishu_3gram
249746,line,21170,22464,1063,李绅,李绅,过梅里七首家…今列题于后。忆西湖双鸂鶒（效鲍明远）,Ethan-do0707/tang_poetry,6,5,云间上下同栖息,云间上下同栖息,7,上下同,leishu_3gram
249931,line,21184,22478,1063,李绅,李绅,新楼诗二十首。禹庙,Ethan-do0707/tang_poetry,0,7,削平水土穷沧海,削平水土穷沧海,7,平水土,leishu_3gram
250024,line,21195,22489,1063,李绅,李绅,新楼诗二十首。水寺,Ethan-do0707/tang_poetry,5,7,静见楼台上下同,静见楼台上下同,7,上下同,leishu_3gram
250260,line,21213,22507,1063,李绅,李绅,别双温树,Ethan-do0707/tang_poetry,5,7,温室心知不敢言,温室心知不敢言,7,不敢言,leishu_3gram
250408,line,21230,22524,1063,李绅,李绅,到宣武三十韵,Ethan-do0707/tang_poetry,17,5,秋原雨洗兵,秋原雨洗兵,5,雨洗兵,leishu_3gram
250473,line,21232,22526,1063,李绅,李绅,奉酬乐天立秋夕有怀见寄,Ethan-do0707/tang_poetry,14,5,独坐有所思,独坐有所思,5,有所思,leishu_3gram
250539,line,21237,22531,1063,李绅,李绅,华顶,Ethan-do0707/tang_poetry,6,7,浮生未有从师地,浮生未有从师地,7,生未有,leishu_3gram
250544,line,21238,22532,1063,李绅,李绅,莺莺歌（一作东飞伯劳西飞燕歌，为莺莺作）,Ethan-do0707/tang_poetry,3,7,金雀娅鬟年十七,金雀娅鬟年十七,7,年十七,leishu_3gram
250553,line,21239,22533,1063,李绅,李绅,赠毛仙翁,Ethan-do0707/tang_poetry,4,7,周之天子无仙气,周之天子无仙气,7,之天子,leishu_3gram
250558,line,21239,22533,1063,李绅,李绅,赠毛仙翁,Ethan-do0707/tang_poetry,9,7,日月星辰几回死,日月星辰几回死,7,日月星,leishu_3gram
250678,line,21255,22549,1063,李绅,李绅,赋月,Ethan-do0707/tang_poetry,12,5,不得知音声不切,不得知音声不切,7,不得知,leishu_3gram
250739,line,21264,22558,1066,杨汝士,杨汝士,建节后偶作,Ethan-do0707/tang_poetry,2,7,山僧见我衣裳窄,山僧见我衣裳窄,7,我衣裳,leishu_3gram
250825,line,21274,22568,123,鲍溶,鲍溶,萧史图歌,Ethan-do0707/tang_poetry,2,7,小载萧仙穆公女,小载萧仙穆公女,7,穆公女,leishu_3gram
250833,line,21274,22568,123,鲍溶,鲍溶,萧史图歌,Ethan-do0707/tang_poetry,10,7,此天每在西北上,此天每在西北上,7,在西北,leishu_3gram
250862,line,21276,22570,123,鲍溶,鲍溶,李夫人歌,Ethan-do0707/tang_poetry,6,5,嚬黛含犀竟不言,嚬黛含犀竟不言,7,竟不言,leishu_3gram
250868,line,21276,22570,123,鲍溶,鲍溶,李夫人歌,Ethan-do0707/tang_poetry,12,5,爱之欲其生又死,爱之欲其生又死,7,之欲其,leishu_3gram
250898,line,21279,22573,123,鲍溶,鲍溶,霓裳羽衣歌,Ethan-do0707/tang_poetry,4,5,遂令武帝厌云韶,遂令武帝厌云韶,7,令武帝,leishu_3gram
250935,line,21281,22575,123,鲍溶,鲍溶,游山,Ethan-do0707/tang_poetry,13,5,问取松柏岁,问取松柏岁,5,取松柏,leishu_3gram
250958,line,21283,22577,123,鲍溶,鲍溶,怀仙二首,Ethan-do0707/tang_poetry,16,7,曾见周灵王太子,曾见周灵王太子,7,王太子,leishu_3gram
250960,line,21284,22578,123,鲍溶,鲍溶,怀远人,Ethan-do0707/tang_poetry,0,5,远道在天际,远道在天际,5,道在天,leishu_3gram
251026,line,21288,22582,123,鲍溶,鲍溶,经秦皇墓,Ethan-do0707/tang_poetry,14,5,死者不复知,死者不复知,5,死者不,leishu_3gram
251030,line,21289,22583,123,鲍溶,鲍溶,将归旧山留别孟郊,Ethan-do0707/tang_poetry,2,5,如何不量力,如何不量力,5,如何不,leishu_3gram
251033,line,21289,22583,123,鲍溶,鲍溶,将归旧山留别孟郊,Ethan-do0707/tang_poetry,5,5,一日不离亲,一日不离亲,5,一日不,leishu_3gram
251034,line,21289,22583,123,鲍溶,鲍溶,将归旧山留别孟郊,Ethan-do0707/tang_poetry,6,5,今来千里外,今来千里外,5,千里外,leishu_3gram
251108,line,21295,22589,123,鲍溶,鲍溶,章华宫行,Ethan-do0707/tang_poetry,4,5,小腰婑堕三千人,小腰婑堕三千人,7,三千人,leishu_3gram
251120,line,21296,22590,123,鲍溶,鲍溶,倚瑟行,Ethan-do0707/tang_poetry,6,7,万世何人不此归,万世何人不此归,7,何人不,leishu_3gram
251132,line,21296,22590,123,鲍溶,鲍溶,倚瑟行,Ethan-do0707/tang_poetry,18,7,生死茫茫不可知,生死茫茫不可知,7,不可知,leishu_3gram
251133,line,21296,22590,123,鲍溶,鲍溶,倚瑟行,Ethan-do0707/tang_poetry,19,7,视不一姓君莫悲,视不一姓君莫悲,7,不一姓,leishu_3gram
251134,line,21296,22590,123,鲍溶,鲍溶,倚瑟行,Ethan-do0707/tang_poetry,20,7,始皇有训二世哲,始皇有训二世哲,7,始皇有,leishu_3gram
251141,line,21297,22591,123,鲍溶,鲍溶,辞辇行,Ethan-do0707/tang_poetry,3,7,班女不以色事君,班女不以色事君,7,以色事,leishu_3gram
251143,line,21297,22591,123,鲍溶,鲍溶,辞辇行,Ethan-do0707/tang_poetry,5,7,三十六宫皆眄睐,三十六宫皆眄睐,7,三十六,leishu_3gram
251153,line,21297,22591,123,鲍溶,鲍溶,辞辇行,Ethan-do0707/tang_poetry,15,7,八十一女居深宫,八十一女居深宫,7,八十一,leishu_3gram
251166,line,21298,22592,123,鲍溶,鲍溶,巢乌行,Ethan-do0707/tang_poetry,7,7,寻食不得饥飞来,寻食不得饥飞来,7,食不得,leishu_3gram
251177,line,21299,22593,123,鲍溶,鲍溶,姑苏宫行,Ethan-do0707/tang_poetry,3,5,中有妖姬似明月,中有妖姬似明月,7,似明月,leishu_3gram
251205,line,21301,22595,123,鲍溶,鲍溶,元日早朝行（一作鲍防诗）,Ethan-do0707/tang_poetry,1,5,盛德在天斗建东,盛德在天斗建东,7,盛德在,leishu_3gram
251213,line,21301,22595,123,鲍溶,鲍溶,元日早朝行（一作鲍防诗）,Ethan-do0707/tang_poetry,9,5,直如朱绳非尔妍,直如朱绳非尔妍,7,直如朱,leishu_3gram
251218,line,21302,22596,123,鲍溶,鲍溶,秋怀五首,Ethan-do0707/tang_poetry,4,5,恩荣不可恃,恩荣不可恃,5,不可恃,leishu_3gram
251245,line,21302,22596,123,鲍溶,鲍溶,秋怀五首,Ethan-do0707/tang_poetry,31,5,何况二十五,何况二十五,5,二十五,leishu_3gram
251293,line,21303,22597,123,鲍溶,鲍溶,秋夜对月怀李正封,Ethan-do0707/tang_poetry,7,5,君子安可忘,君子安可忘,5,君子安,leishu_3gram
251303,line,21303,22597,123,鲍溶,鲍溶,秋夜对月怀李正封,Ethan-do0707/tang_poetry,17,5,零露沾衣裳,零露沾衣裳,5,露沾衣,leishu_3gram
251313,line,21304,22598,123,鲍溶,鲍溶,庐山石镜,Ethan-do0707/tang_poetry,9,5,铸此天地物,铸此天地物,5,此天地,leishu_3gram
251327,line,21305,22599,123,鲍溶,鲍溶,与峨眉山道士期尽日不至,Ethan-do0707/tang_poetry,1,5,人生有何常,人生有何常,5,人生有,leishu_3gram
251388,line,21308,22602,123,鲍溶,鲍溶,塞下,Ethan-do0707/tang_poetry,2,5,咸阳三千里,咸阳三千里,5,三千里,leishu_3gram
251410,line,21310,22604,123,鲍溶,鲍溶,行路难,Ethan-do0707/tang_poetry,4,7,君今不念岁蹉跎,君今不念岁蹉跎,7,君今不,leishu_3gram
251442,line,21311,22605,123,鲍溶,鲍溶,子规,Ethan-do0707/tang_poetry,24,5,敌怨不在弦,敌怨不在弦,5,怨不在,leishu_3gram
251478,line,21313,22607,123,鲍溶,鲍溶,忆旧游,Ethan-do0707/tang_poetry,2,5,仙人居其中,仙人居其中,5,仙人居,leishu_3gram
251546,line,21316,22610,123,鲍溶,鲍溶,秋暮山中怀李端公益,Ethan-do0707/tang_poetry,12,5,古人重一笑,古人重一笑,5,古人重,leishu_3gram
251549,line,21316,22610,123,鲍溶,鲍溶,秋暮山中怀李端公益,Ethan-do0707/tang_poetry,15,5,千年不能忘,千年不能忘,5,年不能,leishu_3gram
251553,line,21316,22610,123,鲍溶,鲍溶,秋暮山中怀李端公益,Ethan-do0707/tang_poetry,19,5,山下道路长,山下道路长,5,山下道,leishu_3gram
251559,line,21317,22611,123,鲍溶,鲍溶,苦哉远征人,Ethan-do0707/tang_poetry,1,5,携手上河梁,携手上河梁,5,携手上,leishu_3gram
251580,line,21317,22611,123,鲍溶,鲍溶,苦哉远征人,Ethan-do0707/tang_poetry,22,5,诚哉古人言,诚哉古人言,5,古人言,leishu_3gram
251581,line,21317,22611,123,鲍溶,鲍溶,苦哉远征人,Ethan-do0707/tang_poetry,23,5,鸟尽良弓藏,鸟尽良弓藏,5,良弓藏,leishu_3gram
251585,line,21318,22612,123,鲍溶,鲍溶,悼豆卢策先辈,Ethan-do0707/tang_poetry,3,5,嵩高山西北,嵩高山西北,5,嵩高山,leishu_3gram
251597,line,21318,22612,123,鲍溶,鲍溶,悼豆卢策先辈,Ethan-do0707/tang_poetry,15,5,行人有哀色,行人有哀色,5,行人有,leishu_3gram
251598,line,21318,22612,123,鲍溶,鲍溶,悼豆卢策先辈,Ethan-do0707/tang_poetry,16,5,先悲三尺土,先悲三尺土,5,三尺土,leishu_3gram
251691,line,21327,22621,123,鲍溶,鲍溶,越女词,Ethan-do0707/tang_poetry,3,5,不敢思君子,不敢思君子,5,思君子,leishu_3gram
251702,line,21328,22622,123,鲍溶,鲍溶,弄玉词二首,Ethan-do0707/tang_poetry,8,5,携手上谒玉晨君,携手上谒玉晨君,7,携手上,leishu_3gram
251777,line,21331,22625,123,鲍溶,鲍溶,旧镜,Ethan-do0707/tang_poetry,8,5,心期不可见,心期不可见,5,期不可,leishu_3gram
251855,line,21336,22630,123,鲍溶,鲍溶,隋帝陵下,Ethan-do0707/tang_poetry,0,7,白露沾衣隋主宫,白露沾衣隋主宫,7,露沾衣,leishu_3gram
251878,line,21338,22632,123,鲍溶,鲍溶,始见二毛,Ethan-do0707/tang_poetry,7,7,余亦何人不自宽,余亦何人不自宽,7,何人不,leishu_3gram
252022,line,21353,22647,123,鲍溶,鲍溶,冬夜答客,Ethan-do0707/tang_poetry,13,5,一言重山河,一言重山河,5,重山河,leishu_3gram
252059,line,21355,22649,123,鲍溶,鲍溶,代楚老酬主人,Ethan-do0707/tang_poetry,14,5,终古北邙山,终古北邙山,5,北邙山,leishu_3gram
252074,line,21356,22650,123,鲍溶,鲍溶,沛中怀古,Ethan-do0707/tang_poetry,13,5,酌水祀先王,酌水祀先王,5,祀先王,leishu_3gram
252079,line,21357,22651,123,鲍溶,鲍溶,夏日华山别韩博士愈,Ethan-do0707/tang_poetry,2,5,夏日可畏时,夏日可畏时,5,夏日可,leishu_3gram
252116,line,21358,22652,123,鲍溶,鲍溶,春日言怀,Ethan-do0707/tang_poetry,7,5,愿见相似人,愿见相似人,5,相似人,leishu_3gram
252127,line,21359,22653,123,鲍溶,鲍溶,题吴征君岩居,Ethan-do0707/tang_poetry,4,5,有道吾不仕,有道吾不仕,5,道吾不,leishu_3gram
252128,line,21359,22653,123,鲍溶,鲍溶,题吴征君岩居,Ethan-do0707/tang_poetry,5,5,有生吾不欺,有生吾不欺,5,生吾不,leishu_3gram
252187,line,21362,22656,123,鲍溶,鲍溶,长安言怀,Ethan-do0707/tang_poetry,18,5,谁令不及此,谁令不及此,5,不及此,leishu_3gram
252217,line,21363,22657,123,鲍溶,鲍溶,秋思三首,Ethan-do0707/tang_poetry,28,5,季秋天地闲,季秋天地闲,5,季秋天,leishu_3gram
252234,line,21364,22658,123,鲍溶,鲍溶,归雁,Ethan-do0707/tang_poetry,3,5,上下和乐声,上下和乐声,5,上下和,leishu_3gram
252246,line,21364,22658,123,鲍溶,鲍溶,归雁,Ethan-do0707/tang_poetry,15,5,终不能自鸣,终不能自鸣,5,不能自,leishu_3gram
252292,line,21367,22661,123,鲍溶,鲍溶,怀幽期,Ethan-do0707/tang_poetry,3,7,夜水浅急不可越,夜水浅急不可越,7,急不可,leishu_3gram
252357,line,21373,22667,123,鲍溶,鲍溶,岐路,Ethan-do0707/tang_poetry,8,5,人间多岐路,人间多岐路,5,多岐路,leishu_3gram
252363,line,21373,22667,123,鲍溶,鲍溶,岐路,Ethan-do0707/tang_poetry,14,5,古人有遗训,古人有遗训,5,古人有,leishu_3gram
252396,line,21378,22672,123,鲍溶,鲍溶,古鉴,Ethan-do0707/tang_poetry,2,7,隐山道士未曾识,隐山道士未曾识,7,山道士,leishu_3gram
252397,line,21378,22672,123,鲍溶,鲍溶,古鉴,Ethan-do0707/tang_poetry,3,7,负局先生不敢磨,负局先生不敢磨,7,先生不,leishu_3gram
252410,line,21380,22674,123,鲍溶,鲍溶,寄张十七校书李仁行秀才,Ethan-do0707/tang_poetry,0,7,去年八月此佳辰,去年八月此佳辰,7,年八月,leishu_3gram
252432,line,21383,22677,123,鲍溶,鲍溶,忆郊天,Ethan-do0707/tang_poetry,2,7,六龙日驭天行健,六龙日驭天行健,7,天行健,leishu_3gram
252445,line,21385,22679,123,鲍溶,鲍溶,晚山蝉,Ethan-do0707/tang_poetry,3,7,不知何日寂金闺,不知何日寂金闺,7,不知何,leishu_3gram
252467,line,21390,22684,123,鲍溶,鲍溶,怀王直秀才,Ethan-do0707/tang_poetry,3,7,世间开口不言钱,世间开口不言钱,7,口不言,leishu_3gram
252525,line,21401,22695,123,鲍溶,鲍溶,风筝,Ethan-do0707/tang_poetry,11,5,搔首不成功,搔首不成功,5,不成功,leishu_3gram
252535,line,21402,22696,123,鲍溶,鲍溶,经旧游,Ethan-do0707/tang_poetry,9,5,累累如青螺,累累如青螺,5,累累如,leishu_3gram
252560,line,21406,22700,123,鲍溶,鲍溶,望麻姑山,Ethan-do0707/tang_poetry,0,7,幽人往往怀麻姑,幽人往往怀麻姑,7,人往往,leishu_3gram
252567,line,21407,22701,123,鲍溶,鲍溶,湖上望月,Ethan-do0707/tang_poetry,3,7,草虫声畔露沾衣,草虫声畔露沾衣,7,露沾衣,leishu_3gram
252668,line,21424,22718,123,鲍溶,鲍溶,读淮南李相行营至楚州诗,Ethan-do0707/tang_poetry,6,7,来年二月登封礼,来年二月登封礼,7,年二月,leishu_3gram
252671,line,21425,22719,123,鲍溶,鲍溶,读李相心中乐,Ethan-do0707/tang_poetry,1,7,四朝天子阻时巡,四朝天子阻时巡,7,朝天子,leishu_3gram
252738,line,21434,22728,123,鲍溶,鲍溶,湘妃列女操,Ethan-do0707/tang_poetry,14,7,老猿心寒不可啸,老猿心寒不可啸,7,寒不可,leishu_3gram
252770,line,21436,22730,123,鲍溶,鲍溶,鸣雁行,Ethan-do0707/tang_poetry,9,7,不知何处容栖息,不知何处容栖息,7,不知何,leishu_3gram
252826,line,21440,22734,123,鲍溶,鲍溶,采葛行,Ethan-do0707/tang_poetry,9,7,供进天子五月衣,供进天子五月衣,7,天子五,leishu_3gram
252905,line,21450,22744,1070,范传质,范传质,荐冰,Ethan-do0707/tang_poetry,4,5,色凝霜雪净,色凝霜雪净,5,凝霜雪,leishu_3gram
252958,line,21453,22747,1073,唐扶,唐扶,使南海道长沙，题道林岳麓寺,Ethan-do0707/tang_poetry,21,7,羁泄不敢言绿尊,羁泄不敢言绿尊,7,不敢言,leishu_3gram
252999,line,21455,22749,1074,陶雍,陶雍,和兵部郑侍郎省中四松诗,Ethan-do0707/tang_poetry,16,5,高位相承地,高位相承地,5,位相承,leishu_3gram
253016,line,21456,22750,1075,郭周藩,郭周藩,谭子池,Ethan-do0707/tang_poetry,13,5,快马不能追,快马不能追,5,不能追,leishu_3gram
253017,line,21456,22750,1075,郭周藩,郭周藩,谭子池,Ethan-do0707/tang_poetry,14,5,二十入山林,二十入山林,5,入山林,leishu_3gram
253030,line,21456,22750,1075,郭周藩,郭周藩,谭子池,Ethan-do0707/tang_poetry,27,5,不如早平夷,不如早平夷,5,不如早,leishu_3gram
253128,line,21461,22755,1079,舒元舆,舒元舆,八月五日中部官舍读唐历天宝已来追怆故事,Ethan-do0707/tang_poetry,33,5,使我心不怿,使我心不怿,5,使我心,leishu_3gram
253137,line,21461,22755,1079,舒元舆,舒元舆,八月五日中部官舍读唐历天宝已来追怆故事,Ethan-do0707/tang_poetry,42,5,神仙不可求,神仙不可求,5,不可求,leishu_3gram
253159,line,21462,22756,1079,舒元舆,舒元舆,坊州按狱,Ethan-do0707/tang_poetry,18,5,大君明四目,大君明四目,5,明四目,leishu_3gram
253190,line,21462,22756,1079,舒元舆,舒元舆,坊州按狱,Ethan-do0707/tang_poetry,49,5,勿谓天之高,勿谓天之高,5,天之高,leishu_3gram
253199,line,21463,22757,1079,舒元舆,舒元舆,桥山怀古,Ethan-do0707/tang_poetry,8,5,神仙天下亦如此,神仙天下亦如此,7,天下亦,leishu_3gram
